"배송년월일","송하인_시명","송하인_시코드","송하인_구명","송하인_구코드","수하인_시명","수하인_시코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20231006,서울특별시,11,도봉구,11320,광주광역시,29,3,13,0,0,100,3,11,0,23,16,0
20231006,서울특별시,11,도봉구,11320,대전광역시,30,9,0,0,10,25,8,14,0,25,22,0
20231006,서울특별시,11,도봉구,11320,울산광역시,31,0,6,0,0,33,0,12,7,23,14,0
20231006,서울특별시,11,도봉구,11320,세종특별자치시,36,0,0,0,0,0,0,0,0,6,11,0
20231006,서울특별시,11,도봉구,11320,경기도,41,25,109,7,27,115,35,169,21,278,250,19
20231006,서울특별시,11,도봉구,11320,충청북도,43,6,13,0,0,9,3,18,4,28,18,0
20231006,서울특별시,11,도봉구,11320,충청남도,44,3,12,0,0,46,9,13,8,41,17,3
20231006,서울특별시,11,도봉구,11320,전라북도,45,3,12,0,3,82,0,22,5,39,33,0
20231006,서울특별시,11,도봉구,11320,전라남도,46,0,10,0,0,78,0,10,4,31,20,0
20231006,서울특별시,11,도봉구,11320,경상북도,47,0,11,0,0,127,6,28,8,54,32,0
20231006,서울특별시,11,도봉구,11320,경상남도,48,4,20,0,6,134,4,37,6,73,38,0
20231006,서울특별시,11,도봉구,11320,제주특별자치도,50,0,0,0,0,3,0,0,0,3,0,0
20231006,서울특별시,11,도봉구,11320,강원특별자치도,51,0,13,0,3,14,3,23,6,22,22,0
20231006,서울특별시,11,동작구,11590,강원특별자치도,51,6,9,8,9,20,13,36,0,13,5,0
20231006,서울특별시,11,중구,11140,강원특별자치도,51,5,16,6,0,36,4,41,3,122,14,0
20231006,서울특별시,11,중구,11140,제주특별자치도,50,0,13,0,0,15,0,3,0,43,12,0
20231006,서울특별시,11,중구,11140,경상남도,48,5,37,7,0,44,10,55,7,242,55,5
20231006,서울특별시,11,중구,11140,경상북도,47,3,20,6,4,50,4,30,5,160,24,0
20231006,서울특별시,11,중구,11140,전라남도,46,0,23,9,0,28,4,32,0,116,16,0
20231006,서울특별시,11,동작구,11590,제주특별자치도,50,0,0,0,0,6,0,0,0,8,0,0
20231006,서울특별시,11,동작구,11590,경상남도,48,3,19,10,31,33,13,54,7,40,25,9
20231006,서울특별시,11,동작구,11590,경상북도,47,0,8,14,19,47,8,30,4,39,17,3
20231006,서울특별시,11,동작구,11590,전라남도,46,6,0,12,7,17,19,20,0,19,10,5
20231006,서울특별시,11,동작구,11590,전라북도,45,8,5,9,12,19,6,29,4,33,14,0
20231006,서울특별시,11,동작구,11590,충청남도,44,7,5,9,18,23,12,36,0,32,16,4
20231006,서울특별시,11,동작구,11590,충청북도,43,6,7,6,10,18,4,25,0,30,11,3
20231006,서울특별시,11,동작구,11590,경기도,41,34,113,64,85,198,56,237,24,259,122,59
20231006,서울특별시,11,동작구,11590,세종특별자치시,36,0,3,7,0,0,0,8,0,9,3,0
20231006,서울특별시,11,동작구,11590,울산광역시,31,0,0,0,10,19,7,10,0,15,6,5
20231006,서울특별시,11,동작구,11590,대전광역시,30,6,9,6,6,11,3,13,0,18,8,8
20231006,서울특별시,11,동작구,11590,광주광역시,29,4,0,12,15,17,0,30,0,32,10,7
20231006,서울특별시,11,동작구,11590,인천광역시,28,8,10,15,23,38,8,53,3,55,27,9
20231006,서울특별시,11,동작구,11590,대구광역시,27,8,15,11,14,33,13,23,5,42,17,4
20231006,서울특별시,11,동작구,11590,부산광역시,26,4,21,13,12,23,4,61,4,59,27,6
20231006,서울특별시,11,동작구,11590,서울특별시,11,26,93,33,62,80,49,169,8,186,86,43
20231006,서울특별시,11,중구,11140,전라북도,45,5,26,7,0,29,4,24,0,138,29,0
20231006,서울특별시,11,중구,11140,충청남도,44,5,20,0,0,23,3,47,8,187,22,0
20231006,서울특별시,11,중구,11140,충청북도,43,4,17,8,0,21,0,31,4,122,26,0
20231006,서울특별시,11,중구,11140,경기도,41,30,244,35,25,220,40,221,66,1264,226,24
20231006,서울특별시,11,중구,11140,세종특별자치시,36,0,7,0,0,0,0,8,0,46,5,0
20231006,서울특별시,11,중구,11140,울산광역시,31,0,10,0,0,9,0,15,6,95,11,0
20231006,서울특별시,11,중구,11140,대전광역시,30,4,16,0,5,29,4,39,3,144,31,0
20231006,서울특별시,11,중구,11140,광주광역시,29,4,13,15,0,62,6,38,3,127,19,0
20231006,서울특별시,11,중구,11140,인천광역시,28,6,46,3,8,38,6,47,15,269,33,8
20231006,서울특별시,11,중구,11140,대구광역시,27,0,31,5,5,22,4,32,6,190,28,4
20231006,서울특별시,11,중구,11140,부산광역시,26,6,38,4,0,50,6,55,5,262,43,9
20231006,서울특별시,11,중구,11140,서울특별시,11,22,191,20,15,212,19,159,22,1043,185,14
20231006,서울특별시,11,광진구,11215,서울특별시,11,27,33,0,35,127,25,24,4,198,52,19
20231006,서울특별시,11,광진구,11215,부산광역시,26,11,19,0,7,87,10,10,4,43,15,0
20231006,서울특별시,11,광진구,11215,대구광역시,27,5,9,0,8,29,5,13,0,22,11,3
20231006,서울특별시,11,광진구,11215,인천광역시,28,10,8,0,5,29,16,3,0,32,18,12
20231006,서울특별시,11,광진구,11215,광주광역시,29,7,0,0,9,9,5,4,0,27,5,0
20231006,서울특별시,11,영등포구,11560,서울특별시,11,17,429,21,50,119,7,103,39,116,73,27
20231006,서울특별시,11,영등포구,11560,부산광역시,26,4,84,0,27,21,0,21,16,17,6,8
20231006,서울특별시,11,영등포구,11560,대구광역시,27,7,39,4,23,16,0,15,10,9,3,0
20231006,서울특별시,11,영등포구,11560,인천광역시,28,7,96,5,15,30,0,21,17,18,13,9
20231006,서울특별시,11,영등포구,11560,광주광역시,29,3,24,0,6,7,0,8,6,8,4,0
20231006,서울특별시,11,영등포구,11560,대전광역시,30,5,55,0,5,25,0,15,4,6,4,3
20231006,서울특별시,11,영등포구,11560,울산광역시,31,0,20,0,19,5,0,9,6,0,0,0
20231006,서울특별시,11,영등포구,11560,세종특별자치시,36,0,4,0,0,0,0,3,3,0,0,0
20231006,서울특별시,11,영등포구,11560,경기도,41,27,443,20,76,123,19,111,87,141,43,45
20231006,서울특별시,11,광진구,11215,대전광역시,30,4,7,0,10,29,0,13,0,17,5,0
20231006,서울특별시,11,광진구,11215,울산광역시,31,0,6,0,5,10,3,4,0,15,7,0
20231006,서울특별시,11,광진구,11215,세종특별자치시,36,0,0,0,0,6,5,0,0,8,0,0
20231006,서울특별시,11,광진구,11215,경기도,41,46,49,0,45,195,41,42,14,211,44,24
20231006,서울특별시,11,광진구,11215,충청북도,43,4,0,0,3,14,5,5,0,20,6,3
20231006,서울특별시,11,광진구,11215,충청남도,44,6,5,0,3,30,10,3,0,15,6,6
20231006,서울특별시,11,광진구,11215,전라북도,45,0,6,0,10,20,7,4,0,21,8,0
20231006,서울특별시,11,광진구,11215,전라남도,46,6,3,0,8,32,3,0,0,13,5,0
20231006,서울특별시,11,광진구,11215,경상북도,47,7,7,0,7,35,9,3,0,19,8,3
20231006,서울특별시,11,광진구,11215,경상남도,48,5,10,0,11,45,3,8,0,23,5,8
20231006,서울특별시,11,광진구,11215,제주특별자치도,50,0,0,0,0,5,0,5,0,7,5,0
20231006,서울특별시,11,광진구,11215,강원특별자치도,51,3,0,0,5,38,3,6,0,10,5,3
20231006,서울특별시,11,영등포구,11560,충청북도,43,0,43,0,8,18,0,9,6,9,6,3
20231006,서울특별시,11,영등포구,11560,충청남도,44,0,51,0,13,17,0,10,5,5,5,4
20231006,서울특별시,11,영등포구,11560,전라북도,45,0,41,0,0,8,0,12,8,26,0,3
20231006,서울특별시,11,영등포구,11560,전라남도,46,4,34,0,7,20,3,14,7,8,0,6
20231006,서울특별시,11,영등포구,11560,경상북도,47,3,39,0,15,20,0,21,10,0,5,9
20231006,서울특별시,11,영등포구,11560,경상남도,48,5,82,0,15,28,0,29,12,10,9,7
20231006,서울특별시,11,영등포구,11560,제주특별자치도,50,7,10,0,0,0,0,5,0,0,0,0
20231006,서울특별시,11,영등포구,11560,강원특별자치도,51,4,33,0,4,11,0,12,9,0,3,4
20231006,서울특별시,11,관악구,11620,서울특별시,11,8,47,63,28,55,6,101,8,157,30,28
20231006,서울특별시,11,관악구,11620,부산광역시,26,0,10,13,3,10,0,4,4,37,5,5
20231006,서울특별시,11,관악구,11620,대구광역시,27,0,6,7,6,7,0,8,4,31,5,3
20231006,서울특별시,11,관악구,11620,인천광역시,28,3,14,16,11,18,49,36,0,62,85,14
20231006,서울특별시,11,관악구,11620,광주광역시,29,3,3,5,0,8,0,4,0,28,0,0
20231006,서울특별시,11,관악구,11620,대전광역시,30,0,8,4,7,9,0,7,0,21,4,4
20231006,서울특별시,11,관악구,11620,울산광역시,31,0,12,0,3,4,0,7,0,5,0,0
20231006,서울특별시,11,관악구,11620,세종특별자치시,36,0,0,3,0,0,0,6,0,5,0,0
20231006,서울특별시,11,관악구,11620,경기도,41,24,66,56,49,68,14,134,13,252,35,21
20231006,서울특별시,11,관악구,11620,충청북도,43,0,5,12,4,6,0,14,3,21,0,3
20231006,서울특별시,11,관악구,11620,충청남도,44,0,3,7,5,21,0,17,0,17,5,0
20231006,서울특별시,11,관악구,11620,전라북도,45,0,3,8,3,5,0,7,0,32,0,0
20231006,서울특별시,11,관악구,11620,전라남도,46,0,3,7,6,5,0,12,0,24,9,0
20231006,서울특별시,11,관악구,11620,경상북도,47,0,4,5,7,8,0,11,0,24,4,3
20231006,서울특별시,11,관악구,11620,경상남도,48,6,13,8,7,3,0,22,3,36,6,3
20231006,서울특별시,11,관악구,11620,제주특별자치도,50,0,0,0,0,10,0,0,0,4,3,0
20231006,서울특별시,11,관악구,11620,강원특별자치도,51,0,0,3,8,5,0,11,0,12,0,0
20231006,서울특별시,11,금천구,11545,서울특별시,11,151,166,39,304,347,267,389,69,980,364,421
20231006,서울특별시,11,금천구,11545,부산광역시,26,52,32,4,70,89,71,75,15,191,95,78
20231006,서울특별시,11,강남구,11680,대전광역시,30,3,53,5,13,73,0,115,4,113,16,49
20231006,서울특별시,11,강남구,11680,광주광역시,29,7,48,11,14,83,12,103,4,137,19,59
20231006,서울특별시,11,강남구,11680,인천광역시,28,10,116,23,22,190,18,227,6,232,37,103
20231006,서울특별시,11,강남구,11680,대구광역시,27,14,70,12,21,138,4,120,0,170,17,88
20231006,서울특별시,11,강남구,11680,부산광역시,26,14,89,5,30,174,16,236,4,189,38,113
20231006,서울특별시,11,강남구,11680,서울특별시,11,52,341,52,72,602,54,758,23,1253,183,735
20231006,서울특별시,11,강서구,11500,강원특별자치도,51,60,107,29,186,240,133,28,64,271,150,46
20231006,서울특별시,11,강서구,11500,제주특별자치도,50,3,17,0,9,33,9,28,3,48,18,3
20231006,서울특별시,11,강서구,11500,경상남도,48,89,290,40,349,509,279,85,104,530,293,135
20231006,서울특별시,11,강서구,11500,경상북도,47,70,198,34,256,383,166,66,76,337,214,75
20231006,서울특별시,11,강서구,11500,전라남도,46,43,157,13,152,252,116,45,62,232,130,58
20231006,서울특별시,11,강서구,11500,전라북도,45,49,135,22,158,267,130,47,42,241,139,67
20231006,서울특별시,11,강서구,11500,충청남도,44,78,207,23,212,352,179,50,67,325,204,71
20231006,서울특별시,11,강서구,11500,충청북도,43,44,150,17,162,259,114,40,43,222,134,59
20231006,서울특별시,11,강서구,11500,경기도,41,514,1322,194,1588,2241,1123,382,501,2334,1381,569
20231006,서울특별시,11,강서구,11500,세종특별자치시,36,4,26,0,8,9,3,7,9,23,6,0
20231006,서울특별시,11,강서구,11500,울산광역시,31,41,93,13,132,168,94,24,39,190,106,47
20231006,서울특별시,11,강서구,11500,대전광역시,30,42,143,12,148,222,100,34,52,239,132,53
20231006,서울특별시,11,강서구,11500,광주광역시,29,39,113,20,154,253,111,32,53,285,140,68
20231006,서울특별시,11,강서구,11500,인천광역시,28,110,250,51,315,473,189,91,100,499,309,151
20231006,서울특별시,11,강서구,11500,대구광역시,27,87,184,28,216,317,153,32,58,364,197,80
20231006,서울특별시,11,강서구,11500,부산광역시,26,82,282,45,331,456,214,76,111,520,306,148
20231006,서울특별시,11,강서구,11500,서울특별시,11,418,855,123,1155,1334,617,384,284,1582,1261,386
20231006,서울특별시,11,성북구,11290,서울특별시,11,39,182,15,252,279,54,237,77,630,1304,43
20231006,서울특별시,11,성북구,11290,부산광역시,26,8,62,9,92,91,8,114,26,149,230,27
20231006,서울특별시,11,성북구,11290,대구광역시,27,7,46,5,59,76,9,83,32,112,126,15
20231006,서울특별시,11,성북구,11290,인천광역시,28,10,71,0,66,70,22,90,28,180,229,11
20231006,서울특별시,11,성북구,11290,광주광역시,29,6,28,0,59,61,8,94,16,101,110,18
20231006,서울특별시,11,성북구,11290,대전광역시,30,7,14,0,55,47,6,39,23,88,117,4
20231006,서울특별시,11,성북구,11290,울산광역시,31,3,21,3,26,37,10,40,15,61,69,8
20231006,서울특별시,11,성북구,11290,세종특별자치시,36,0,5,0,12,16,4,7,14,30,41,0
20231006,서울특별시,11,성북구,11290,경기도,41,56,250,34,432,418,82,310,161,960,1132,81
20231006,서울특별시,11,성북구,11290,충청북도,43,8,27,0,53,62,6,34,46,125,119,8
20231006,서울특별시,11,성북구,11290,충청남도,44,17,31,3,70,80,15,48,29,122,122,11
20231006,서울특별시,11,성북구,11290,전라북도,45,6,15,0,55,51,4,56,30,112,110,15
20231006,서울특별시,11,성북구,11290,전라남도,46,8,27,0,52,46,4,37,23,75,101,17
20231006,서울특별시,11,성북구,11290,경상북도,47,14,37,4,76,76,5,88,17,108,124,31
20231006,서울특별시,11,성북구,11290,경상남도,48,37,40,11,95,95,11,116,43,163,172,29
20231006,서울특별시,11,성북구,11290,제주특별자치도,50,0,11,5,8,27,0,19,9,40,34,4
20231006,서울특별시,11,성북구,11290,강원특별자치도,51,0,29,0,60,55,0,35,17,87,91,0
20231006,서울특별시,11,마포구,11440,서울특별시,11,76,608,35,806,558,44,372,18,3664,421,334
20231006,서울특별시,11,마포구,11440,부산광역시,26,21,159,10,124,348,14,113,6,854,88,156
20231006,서울특별시,11,마포구,11440,대구광역시,27,15,109,6,92,139,4,77,0,589,59,98
20231006,서울특별시,11,마포구,11440,인천광역시,28,12,265,6,181,213,10,111,3,917,112,148
20231006,서울특별시,11,마포구,11440,광주광역시,29,11,55,0,40,68,5,59,0,463,39,54
20231006,서울특별시,11,마포구,11440,대전광역시,30,5,71,4,62,101,6,54,0,428,32,53
20231006,서울특별시,11,마포구,11440,울산광역시,31,3,53,0,32,45,4,34,0,313,16,55
20231006,서울특별시,11,마포구,11440,세종특별자치시,36,5,16,4,21,32,0,12,0,90,5,5
20231006,서울특별시,11,마포구,11440,경기도,41,103,1019,46,899,894,63,584,30,4358,489,578
20231006,서울특별시,11,마포구,11440,충청북도,43,13,86,14,67,97,0,50,0,484,33,60
20231006,서울특별시,11,마포구,11440,충청남도,44,22,107,7,126,141,9,92,6,567,57,80
20231006,서울특별시,11,마포구,11440,전라북도,45,9,70,4,67,107,6,70,6,443,36,60
20231006,서울특별시,11,마포구,11440,전라남도,46,6,61,0,67,96,7,78,0,324,27,80
20231006,서울특별시,11,마포구,11440,경상북도,47,18,109,4,85,122,8,87,5,512,80,90
20231006,서울특별시,11,마포구,11440,경상남도,48,15,192,5,145,201,9,116,6,603,73,140
20231006,서울특별시,11,마포구,11440,제주특별자치도,50,3,40,0,9,27,3,9,0,155,16,42
20231006,서울특별시,11,마포구,11440,강원특별자치도,51,13,91,0,111,92,5,58,0,388,50,65
20231006,서울특별시,11,금천구,11545,대구광역시,27,40,36,0,60,62,50,43,6,141,53,48
20231006,서울특별시,11,금천구,11545,인천광역시,28,46,71,11,65,83,52,99,21,209,97,85
20231006,서울특별시,11,금천구,11545,광주광역시,29,29,12,3,45,45,62,40,12,120,48,40
20231006,서울특별시,11,금천구,11545,대전광역시,30,18,26,3,39,47,27,41,6,123,74,35
20231006,서울특별시,11,금천구,11545,울산광역시,31,18,19,3,23,31,22,27,0,51,26,21
20231006,서울특별시,11,금천구,11545,세종특별자치시,36,4,9,0,8,13,7,12,3,29,13,4
20231006,서울특별시,11,금천구,11545,경기도,41,193,227,34,379,457,321,416,60,1094,479,431
20231006,서울특별시,11,금천구,11545,충청북도,43,29,13,6,53,52,37,39,7,108,57,43
20231006,서울특별시,11,금천구,11545,충청남도,44,30,54,9,59,54,48,57,10,145,95,54
20231006,서울특별시,11,금천구,11545,전라북도,45,38,29,0,47,41,28,35,5,108,66,38
20231006,서울특별시,11,금천구,11545,전라남도,46,15,13,5,48,45,46,35,6,92,42,25
20231006,서울특별시,11,금천구,11545,경상북도,47,22,25,7,63,69,51,68,9,145,71,60
20231006,서울특별시,11,금천구,11545,경상남도,48,41,38,5,90,105,75,84,6,211,79,79
20231006,서울특별시,11,금천구,11545,제주특별자치도,50,23,8,0,10,9,14,5,7,41,19,8
20231006,서울특별시,11,금천구,11545,강원특별자치도,51,24,18,3,38,37,18,41,0,69,51,35
20231006,서울특별시,11,구로구,11530,서울특별시,11,35,214,13,89,169,62,61,13,934,133,44
20231006,서울특별시,11,구로구,11530,부산광역시,26,8,37,0,29,53,16,17,0,203,27,17
20231006,서울특별시,11,구로구,11530,대구광역시,27,5,27,0,27,28,9,6,0,159,22,4
20231006,서울특별시,11,구로구,11530,인천광역시,28,8,65,0,33,52,23,26,10,211,33,13
20231006,서울특별시,11,구로구,11530,광주광역시,29,3,22,0,16,12,0,4,0,103,12,4
20231006,서울특별시,11,구로구,11530,대전광역시,30,7,20,0,14,24,5,6,0,100,8,4
20231006,서울특별시,11,구로구,11530,울산광역시,31,0,24,0,25,18,8,4,0,64,10,0
20231006,서울특별시,11,구로구,11530,세종특별자치시,36,0,10,0,5,8,5,4,0,36,7,0
20231006,서울특별시,11,구로구,11530,경기도,41,40,465,11,198,234,97,98,31,978,182,57
20231006,서울특별시,11,구로구,11530,충청북도,43,4,27,0,26,22,7,13,6,94,14,6
20231006,서울특별시,11,구로구,11530,충청남도,44,4,26,0,23,41,24,18,3,120,25,4
20231006,서울특별시,11,구로구,11530,전라북도,45,4,24,0,18,31,14,15,0,104,17,3
20231006,서울특별시,11,성동구,11200,강원특별자치도,51,6,44,0,13,30,0,92,0,40,24,6
20231006,서울특별시,11,성동구,11200,제주특별자치도,50,0,9,0,4,21,0,7,0,31,14,0
20231006,서울특별시,11,성동구,11200,경상남도,48,22,100,5,18,30,0,206,0,98,47,11
20231006,서울특별시,11,성동구,11200,경상북도,47,13,51,3,10,18,0,138,0,68,26,8
20231006,서울특별시,11,성동구,11200,전라남도,46,17,40,0,0,14,3,101,0,47,8,6
20231006,서울특별시,11,성동구,11200,전라북도,45,8,35,0,13,17,4,88,0,62,23,5
20231006,서울특별시,11,성동구,11200,충청남도,44,10,67,0,13,13,7,134,0,68,26,7
20231006,서울특별시,11,성동구,11200,충청북도,43,7,46,5,9,13,9,83,0,55,31,3
20231006,서울특별시,11,성동구,11200,경기도,41,65,454,17,108,144,44,844,30,604,273,45
20231006,서울특별시,11,성동구,11200,세종특별자치시,36,0,12,0,0,4,0,12,0,15,7,0
20231006,서울특별시,11,성동구,11200,울산광역시,31,6,23,0,5,14,0,65,0,47,14,4
20231006,서울특별시,11,성동구,11200,대전광역시,30,5,52,0,12,8,0,71,0,66,26,4
20231006,서울특별시,11,구로구,11530,전라남도,46,3,27,0,15,18,9,11,4,91,12,7
20231006,서울특별시,11,구로구,11530,경상북도,47,6,35,0,24,45,13,20,3,105,15,10
20231006,서울특별시,11,구로구,11530,경상남도,48,8,43,0,29,46,21,23,5,164,19,6
20231006,서울특별시,11,서대문구,11410,부산광역시,26,9,11,3,22,19,8,0,123,25,22,4
20231006,서울특별시,11,서대문구,11410,대구광역시,27,7,11,4,15,18,7,0,96,13,11,0
20231006,서울특별시,11,서대문구,11410,인천광역시,28,17,15,0,22,26,0,0,158,25,17,5
20231006,서울특별시,11,서대문구,11410,광주광역시,29,3,10,4,16,8,7,3,67,15,14,0
20231006,서울특별시,11,서대문구,11410,대전광역시,30,5,6,0,17,9,3,0,50,11,6,0
20231006,서울특별시,11,서대문구,11410,울산광역시,31,5,12,0,15,10,5,0,36,11,8,4
20231006,서울특별시,11,서대문구,11410,세종특별자치시,36,0,0,0,0,0,0,0,24,6,0,0
20231006,서울특별시,11,서대문구,11410,경기도,41,52,76,15,108,116,23,18,489,177,107,15
20231006,서울특별시,11,서대문구,11410,충청북도,43,6,11,0,8,9,0,5,56,20,11,0
20231006,서울특별시,11,서대문구,11410,충청남도,44,10,5,3,16,18,7,6,58,15,16,6
20231006,서울특별시,11,서대문구,11410,전라북도,45,7,6,0,10,17,0,0,82,26,8,0
20231006,서울특별시,11,서대문구,11410,전라남도,46,4,6,0,11,6,0,5,63,15,10,0
20231006,서울특별시,11,서대문구,11410,경상북도,47,8,9,4,18,8,4,0,71,16,12,4
20231006,서울특별시,11,서대문구,11410,경상남도,48,4,15,3,16,24,17,4,132,23,21,3
20231006,서울특별시,11,서대문구,11410,제주특별자치도,50,5,5,0,9,7,5,17,16,9,4,0
20231006,서울특별시,11,서대문구,11410,강원특별자치도,51,6,7,0,7,10,3,0,91,4,3,0
20231006,서울특별시,11,서대문구,11410,서울특별시,11,17,53,22,91,77,24,8,220,124,75,8
20231006,서울특별시,11,양천구,11470,강원특별자치도,51,0,4,6,6,12,0,10,0,14,14,0
20231006,서울특별시,11,양천구,11470,제주특별자치도,50,0,24,5,0,5,0,0,0,0,5,0
20231006,서울특별시,11,양천구,11470,경상남도,48,0,10,17,4,44,5,23,0,13,25,19
20231006,서울특별시,11,양천구,11470,경상북도,47,0,13,16,3,10,0,8,0,15,16,0
20231006,서울특별시,11,양천구,11470,전라남도,46,3,0,9,7,11,0,3,0,4,18,0
20231006,서울특별시,11,양천구,11470,전라북도,45,0,6,0,4,15,7,10,0,20,15,0
20231006,서울특별시,11,양천구,11470,충청남도,44,4,20,11,6,11,5,14,0,15,18,3
20231006,서울특별시,11,양천구,11470,충청북도,43,0,3,6,3,10,12,9,0,17,18,0
20231006,서울특별시,11,양천구,11470,경기도,41,9,89,156,37,58,37,87,10,178,162,44
20231006,서울특별시,11,양천구,11470,세종특별자치시,36,0,0,10,0,7,0,0,0,4,0,0
20231006,서울특별시,11,양천구,11470,울산광역시,31,0,3,13,9,6,0,9,0,4,8,0
20231006,서울특별시,11,양천구,11470,대전광역시,30,0,5,10,6,8,0,9,0,8,18,3
20231006,서울특별시,11,양천구,11470,광주광역시,29,0,12,11,22,3,0,4,0,7,12,6
20231006,서울특별시,11,양천구,11470,인천광역시,28,4,13,17,3,13,6,29,0,23,28,7
20231006,서울특별시,11,양천구,11470,대구광역시,27,0,4,18,10,9,8,11,0,8,17,5
20231006,서울특별시,11,동대문구,11230,서울특별시,11,9,58,3,26,110,5,216,37,252,41,46
20231006,서울특별시,11,동대문구,11230,부산광역시,26,7,24,0,11,33,3,54,10,51,5,9
20231006,서울특별시,11,노원구,11350,서울특별시,11,43,29,13,23,63,15,34,31,62,13,26
20231006,서울특별시,11,노원구,11350,부산광역시,26,10,3,0,0,24,0,20,9,7,0,4
20231006,서울특별시,11,노원구,11350,대구광역시,27,9,0,0,4,20,0,5,14,4,3,0
20231006,서울특별시,11,노원구,11350,인천광역시,28,19,8,0,5,21,0,9,17,15,0,8
20231006,서울특별시,11,노원구,11350,광주광역시,29,11,4,3,5,15,0,10,0,6,0,0
20231006,서울특별시,11,노원구,11350,대전광역시,30,9,3,0,8,17,0,3,6,4,0,0
20231006,서울특별시,11,노원구,11350,울산광역시,31,9,0,0,5,6,3,7,3,0,0,3
20231006,서울특별시,11,노원구,11350,세종특별자치시,36,0,0,0,0,4,3,0,0,0,0,0
20231006,서울특별시,11,노원구,11350,경기도,41,60,30,8,24,101,22,58,70,142,20,16
20231006,서울특별시,11,노원구,11350,충청북도,43,11,3,7,5,15,0,18,12,7,0,7
20231006,서울특별시,11,노원구,11350,충청남도,44,11,0,0,3,14,0,10,0,3,0,0
20231006,서울특별시,11,동대문구,11230,대구광역시,27,3,15,0,0,18,0,35,9,45,9,6
20231006,서울특별시,11,동대문구,11230,인천광역시,28,5,19,0,6,33,0,72,13,58,10,11
20231006,서울특별시,11,동대문구,11230,광주광역시,29,0,8,0,3,17,0,22,14,36,5,6
20231006,서울특별시,11,동대문구,11230,대전광역시,30,5,9,0,0,12,0,26,7,42,0,3
20231006,서울특별시,11,동대문구,11230,울산광역시,31,0,9,0,4,7,0,22,8,22,3,3
20231006,서울특별시,11,동대문구,11230,세종특별자치시,36,0,0,0,0,3,0,16,5,19,3,3
20231006,서울특별시,11,동대문구,11230,경기도,41,24,136,3,41,185,14,353,92,269,49,47
20231006,서울특별시,11,성동구,11200,광주광역시,29,8,54,0,8,7,0,80,0,77,27,7
20231006,서울특별시,11,중랑구,11260,서울특별시,11,11,57,12,18,195,26,130,17,252,83,96
20231006,서울특별시,11,중랑구,11260,부산광역시,26,5,24,0,3,45,10,26,3,69,20,8
20231006,서울특별시,11,중랑구,11260,대구광역시,27,4,6,0,4,53,7,20,0,36,17,5
20231006,서울특별시,11,중랑구,11260,인천광역시,28,3,11,0,7,75,8,47,5,73,21,21
20231006,서울특별시,11,중랑구,11260,광주광역시,29,3,0,0,0,48,7,22,5,32,22,0
20231006,서울특별시,11,중랑구,11260,대전광역시,30,0,3,0,9,42,9,16,0,34,12,10
20231006,서울특별시,11,중랑구,11260,울산광역시,31,0,7,0,3,20,5,9,0,18,6,0
20231006,서울특별시,11,중랑구,11260,세종특별자치시,36,0,0,0,0,9,0,3,0,9,3,0
20231006,서울특별시,11,중랑구,11260,경기도,41,24,96,11,17,332,58,133,41,358,109,98
20231006,서울특별시,11,중랑구,11260,충청북도,43,0,7,0,0,50,6,17,0,26,6,0
20231006,서울특별시,11,중랑구,11260,충청남도,44,0,13,5,7,80,6,27,4,58,17,6
20231006,서울특별시,11,중랑구,11260,전라북도,45,3,3,0,5,66,4,27,0,42,13,20
20231006,서울특별시,11,중랑구,11260,전라남도,46,0,3,0,4,35,6,18,0,23,14,8
20231006,서울특별시,11,중랑구,11260,경상북도,47,4,11,0,10,53,7,24,3,26,19,5
20231006,서울특별시,11,중랑구,11260,경상남도,48,6,10,0,7,76,7,43,5,54,20,6
20231006,서울특별시,11,중랑구,11260,제주특별자치도,50,0,0,0,0,8,0,3,3,14,7,0
20231006,서울특별시,11,중랑구,11260,강원특별자치도,51,7,7,0,0,34,9,14,0,21,6,0
20231006,서울특별시,11,동대문구,11230,충청북도,43,0,8,0,6,22,0,32,9,30,5,3
20231006,서울특별시,11,동대문구,11230,충청남도,44,0,6,0,8,17,3,58,14,31,3,4
20231006,서울특별시,11,동대문구,11230,전라북도,45,3,8,0,4,12,0,35,7,30,3,4
20231006,서울특별시,11,동대문구,11230,전라남도,46,0,5,0,9,22,0,33,7,25,7,0
20231006,서울특별시,11,동대문구,11230,경상북도,47,3,7,0,8,31,0,42,14,34,8,3
20231006,서울특별시,11,동대문구,11230,경상남도,48,4,23,0,4,31,0,63,17,58,7,4
20231006,서울특별시,11,동대문구,11230,제주특별자치도,50,0,6,0,3,6,0,6,4,10,3,0
20231006,서울특별시,11,동대문구,11230,강원특별자치도,51,6,8,0,0,17,0,28,14,13,4,0
20231006,서울특별시,11,노원구,11350,전라북도,45,8,3,0,0,17,0,6,6,20,0,5
20231006,서울특별시,11,노원구,11350,전라남도,46,7,0,0,3,15,0,15,3,4,0,3
20231006,서울특별시,11,노원구,11350,경상북도,47,10,0,0,0,58,6,21,7,0,0,9
