"배송년월일","송하인_시명","송하인_시코드","송하인_구명","송하인_구코드","수하인_시명","수하인_시코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20230808,서울특별시,11,서초구,11650,울산광역시,31,15,80,73,73,107,15,154,16,58,15,22
20230808,서울특별시,11,종로구,11110,부산광역시,26,44,292,113,99,147,22,146,24,328,244,56
20230808,서울특별시,11,종로구,11110,서울특별시,11,196,1514,627,411,609,66,569,87,1551,723,282
20230808,서울특별시,11,관악구,11620,전라남도,46,11,34,29,29,59,13,48,3,154,78,18
20230808,서울특별시,11,관악구,11620,경상북도,47,16,42,32,31,92,18,67,7,162,131,36
20230808,서울특별시,11,관악구,11620,경상남도,48,21,70,51,51,126,18,73,11,240,159,52
20230808,서울특별시,11,관악구,11620,제주특별자치도,50,0,8,9,9,11,0,8,0,23,25,5
20230808,서울특별시,11,서초구,11650,강원특별자치도,51,18,127,48,83,156,21,243,33,69,33,59
20230808,서울특별시,11,서초구,11650,인천광역시,28,77,234,172,210,313,50,452,84,192,75,167
20230808,서울특별시,11,서초구,11650,광주광역시,29,22,123,157,135,203,14,190,31,77,32,54
20230808,서울특별시,11,동작구,11590,서울특별시,11,172,434,666,281,343,115,866,120,905,338,434
20230808,서울특별시,11,동작구,11590,부산광역시,26,30,90,134,58,94,25,263,33,204,115,126
20230808,서울특별시,11,동작구,11590,대구광역시,27,27,75,96,30,120,23,143,19,172,55,84
20230808,서울특별시,11,중랑구,11260,강원특별자치도,51,30,119,28,29,176,59,151,10,137,73,72
20230808,서울특별시,11,중랑구,11260,제주특별자치도,50,6,19,3,7,38,11,32,3,52,27,11
20230808,서울특별시,11,중랑구,11260,경상남도,48,55,189,73,72,290,88,300,41,289,145,158
20230808,서울특별시,11,중랑구,11260,경상북도,47,40,130,52,34,244,88,233,30,223,138,122
20230808,서울특별시,11,중랑구,11260,전라남도,46,28,112,38,36,169,57,171,29,173,93,62
20230808,서울특별시,11,중랑구,11260,전라북도,45,27,128,45,29,175,39,177,20,172,78,79
20230808,서울특별시,11,중랑구,11260,충청남도,44,30,152,50,61,208,72,198,29,197,107,89
20230808,서울특별시,11,중랑구,11260,충청북도,43,19,104,36,37,206,48,196,16,165,75,85
20230808,서울특별시,11,중랑구,11260,경기도,41,268,1236,427,341,1621,481,1438,219,1989,782,771
20230808,서울특별시,11,중랑구,11260,세종특별자치시,36,10,36,15,7,50,22,49,7,41,18,14
20230808,서울특별시,11,중랑구,11260,울산광역시,31,13,65,24,21,95,38,117,14,103,45,57
20230808,서울특별시,11,중랑구,11260,대전광역시,30,24,95,38,35,158,53,146,23,168,79,61
20230808,서울특별시,11,중랑구,11260,광주광역시,29,25,123,40,20,155,47,146,17,187,79,78
20230808,서울특별시,11,서대문구,11410,경상남도,48,57,110,25,268,313,77,44,126,397,303,313
20230808,서울특별시,11,서대문구,11410,제주특별자치도,50,14,35,5,77,64,14,16,24,90,68,82
20230808,서울특별시,11,서대문구,11410,강원특별자치도,51,27,49,18,135,175,41,23,71,210,133,70
20230808,서울특별시,11,성북구,11290,충청북도,43,45,214,63,134,239,38,220,60,499,219,59
20230808,서울특별시,11,성북구,11290,경기도,41,385,2152,339,1429,2051,293,1952,648,5021,1839,762
20230808,서울특별시,11,성북구,11290,세종특별자치시,36,15,50,8,41,61,9,38,27,115,57,17
20230808,서울특별시,11,성북구,11290,울산광역시,31,35,113,11,92,147,21,145,45,263,117,54
20230808,서울특별시,11,성북구,11290,대전광역시,30,35,236,21,136,153,28,204,58,470,192,59
20230808,서울특별시,11,동대문구,11230,제주특별자치도,50,0,41,4,15,55,5,45,4,52,21,5
20230808,서울특별시,11,동대문구,11230,강원특별자치도,51,11,160,21,68,165,17,225,12,184,67,53
20230808,서울특별시,11,중구,11140,강원특별자치도,51,33,148,51,36,232,28,117,11,280,161,25
20230808,서울특별시,11,중구,11140,제주특별자치도,50,14,65,7,10,72,9,8,4,93,56,3
20230808,서울특별시,11,중구,11140,경상남도,48,47,256,38,29,314,33,114,19,510,298,51
20230808,서울특별시,11,중구,11140,경상북도,47,35,184,35,27,229,30,101,13,393,229,39
20230808,서울특별시,11,중구,11140,전라남도,46,27,168,7,15,189,30,74,8,296,141,17
20230808,서울특별시,11,중구,11140,전라북도,45,26,142,33,19,166,12,69,16,262,202,29
20230808,서울특별시,11,중구,11140,충청남도,44,55,214,49,24,224,28,76,11,340,195,35
20230808,서울특별시,11,동작구,11590,인천광역시,28,29,76,122,57,100,37,266,33,242,86,127
20230808,서울특별시,11,동작구,11590,광주광역시,29,11,37,100,25,97,15,146,13,121,30,58
20230808,서울특별시,11,동작구,11590,대전광역시,30,15,49,85,35,60,19,140,20,113,36,55
20230808,서울특별시,11,동작구,11590,울산광역시,31,4,31,50,18,39,14,86,9,66,29,42
20230808,서울특별시,11,동작구,11590,세종특별자치시,36,7,14,17,12,15,5,29,7,31,11,23
20230808,서울특별시,11,동작구,11590,경기도,41,210,534,679,348,610,173,1124,155,1311,410,605
20230808,서울특별시,11,동작구,11590,충청북도,43,25,35,68,31,48,30,141,15,110,42,59
20230808,서울특별시,11,동작구,11590,충청남도,44,19,63,96,41,77,29,200,18,140,53,75
20230808,서울특별시,11,동작구,11590,전라북도,45,10,31,86,32,57,12,159,8,109,30,48
20230808,서울특별시,11,동작구,11590,전라남도,46,17,44,86,31,65,22,141,14,117,31,53
20230808,서울특별시,11,동작구,11590,경상북도,47,20,67,88,58,90,19,210,19,137,53,64
20230808,서울특별시,11,동작구,11590,경상남도,48,19,81,143,55,107,36,298,33,222,77,95
20230808,서울특별시,11,강남구,11680,세종특별자치시,36,18,86,97,26,73,26,80,4,414,55,89
20230808,서울특별시,11,강남구,11680,경기도,41,480,3609,2608,921,3171,1033,2989,323,13581,2257,3060
20230808,서울특별시,11,강남구,11680,충청북도,43,35,297,161,90,452,104,309,22,1321,216,347
20230808,서울특별시,11,강남구,11680,충청남도,44,55,404,181,107,565,111,375,43,1790,288,444
20230808,서울특별시,11,강남구,11680,전라북도,45,43,279,90,74,270,111,296,24,1370,205,369
20230808,서울특별시,11,동작구,11590,제주특별자치도,50,4,10,53,4,8,5,18,0,21,6,7
20230808,서울특별시,11,중랑구,11260,인천광역시,28,55,233,82,50,320,94,279,46,371,170,146
20230808,서울특별시,11,중랑구,11260,대구광역시,27,45,166,50,48,212,69,220,26,244,104,104
20230808,서울특별시,11,중랑구,11260,부산광역시,26,58,214,83,67,264,65,318,41,329,153,128
20230808,서울특별시,11,중랑구,11260,서울특별시,11,180,877,288,261,1012,276,1115,115,1524,589,593
20230808,서울특별시,11,중구,11140,충청북도,43,26,155,28,23,192,16,58,16,261,201,31
20230808,서울특별시,11,중구,11140,경기도,41,345,1785,363,219,1733,202,756,113,3338,1783,299
20230808,서울특별시,11,중구,11140,세종특별자치시,36,6,43,11,16,46,6,25,4,104,37,10
20230808,서울특별시,11,관악구,11620,울산광역시,31,3,20,21,18,40,7,17,0,82,51,15
20230808,서울특별시,11,관악구,11620,세종특별자치시,36,0,13,12,9,19,0,13,0,14,17,5
20230808,서울특별시,11,관악구,11620,경기도,41,116,544,401,317,737,124,637,53,1325,687,246
20230808,서울특별시,11,강남구,11680,전라남도,46,40,230,52,78,273,96,310,23,1269,175,377
20230808,서울특별시,11,강남구,11680,경상북도,47,52,364,74,103,389,142,422,38,1736,295,553
20230808,서울특별시,11,강남구,11680,경상남도,48,86,480,99,132,505,198,664,42,2311,370,743
20230808,서울특별시,11,종로구,11110,강원특별자치도,51,17,183,69,46,67,6,82,9,164,125,33
20230808,서울특별시,11,종로구,11110,제주특별자치도,50,11,64,20,10,29,0,18,4,38,34,10
20230808,서울특별시,11,종로구,11110,경상남도,48,38,280,107,109,142,14,109,17,280,189,53
20230808,서울특별시,11,종로구,11110,경상북도,47,28,220,72,77,115,8,88,21,179,151,41
20230808,서울특별시,11,종로구,11110,전라남도,46,16,142,46,42,72,6,52,6,147,108,28
20230808,서울특별시,11,동작구,11590,강원특별자치도,51,20,47,74,31,52,27,146,16,88,30,55
20230808,서울특별시,11,관악구,11620,충청북도,43,11,42,35,43,74,8,52,3,129,84,26
20230808,서울특별시,11,관악구,11620,강원특별자치도,51,14,37,25,29,75,16,71,0,102,59,17
20230808,서울특별시,11,성동구,11200,광주광역시,29,309,227,27,57,79,12,102,11,405,152,87
20230808,서울특별시,11,성동구,11200,대전광역시,30,290,205,23,49,114,15,102,6,425,164,79
20230808,서울특별시,11,종로구,11110,충청북도,43,15,144,69,42,90,7,93,16,162,101,29
20230808,서울특별시,11,종로구,11110,경기도,41,228,1823,634,510,837,92,715,131,1745,1133,307
20230808,서울특별시,11,종로구,11110,세종특별자치시,36,5,48,27,7,21,0,18,7,35,20,10
20230808,서울특별시,11,종로구,11110,울산광역시,31,9,72,46,43,53,7,33,7,106,76,24
20230808,서울특별시,11,종로구,11110,대전광역시,30,12,158,60,52,73,8,77,11,146,120,46
20230808,서울특별시,11,종로구,11110,광주광역시,29,10,129,47,44,58,8,41,21,157,91,36
20230808,서울특별시,11,종로구,11110,인천광역시,28,32,298,152,95,148,11,148,34,343,205,55
20230808,서울특별시,11,종로구,11110,대구광역시,27,18,205,71,82,99,12,85,16,245,148,38
20230808,서울특별시,11,성동구,11200,울산광역시,31,650,157,16,29,79,16,71,9,286,99,53
20230808,서울특별시,11,성동구,11200,세종특별자치시,36,82,37,5,10,40,6,27,3,117,44,29
20230808,서울특별시,11,성동구,11200,경기도,41,2600,2501,325,596,1421,221,1147,202,4673,1673,974
20230808,서울특별시,11,성동구,11200,충청북도,43,238,215,24,46,102,21,169,17,381,128,87
20230808,서울특별시,11,강남구,11680,제주특별자치도,50,13,89,22,26,85,37,56,8,371,53,75
20230808,서울특별시,11,강남구,11680,강원특별자치도,51,42,317,161,66,296,98,363,29,1265,191,291
20230808,서울특별시,11,도봉구,11320,충청남도,44,21,45,14,129,97,33,73,11,191,89,30
20230808,서울특별시,11,성북구,11290,광주광역시,29,61,209,26,184,203,30,210,79,487,206,58
20230808,서울특별시,11,성북구,11290,인천광역시,28,77,381,64,288,422,53,385,103,983,387,142
20230808,서울특별시,11,구로구,11530,대구광역시,27,52,171,81,127,203,47,67,18,266,69,65
20230808,서울특별시,11,구로구,11530,인천광역시,28,59,232,108,192,311,76,90,44,438,97,117
20230808,서울특별시,11,구로구,11530,광주광역시,29,21,128,51,76,112,23,26,20,223,49,46
20230808,서울특별시,11,구로구,11530,대전광역시,30,26,113,45,75,131,36,37,15,191,45,44
20230808,서울특별시,11,구로구,11530,울산광역시,31,30,76,29,53,85,22,25,10,115,21,26
20230808,서울특별시,11,구로구,11530,세종특별자치시,36,7,26,12,28,36,4,8,10,46,8,17
20230808,서울특별시,11,성동구,11200,충청남도,44,568,299,42,72,173,21,161,26,507,197,112
20230808,서울특별시,11,송파구,11710,서울특별시,11,110,995,649,384,1124,233,1022,72,1821,701,417
20230808,서울특별시,11,송파구,11710,부산광역시,26,23,182,126,86,273,63,313,18,391,148,116
20230808,서울특별시,11,송파구,11710,대구광역시,27,21,141,107,72,175,42,188,9,296,87,81
20230808,서울특별시,11,송파구,11710,인천광역시,28,32,188,129,108,279,50,194,35,458,137,98
20230808,서울특별시,11,송파구,11710,광주광역시,29,6,87,58,47,137,30,96,7,180,57,45
20230808,서울특별시,11,송파구,11710,대전광역시,30,14,99,56,42,121,25,137,14,179,62,45
20230808,서울특별시,11,송파구,11710,울산광역시,31,6,54,38,35,73,12,103,5,95,29,35
20230808,서울특별시,11,송파구,11710,세종특별자치시,36,0,30,28,15,47,6,40,5,58,16,6
20230808,서울특별시,11,송파구,11710,경기도,41,125,1247,739,604,1520,326,1188,111,2573,829,668
20230808,서울특별시,11,송파구,11710,충청북도,43,6,99,42,63,146,27,124,10,191,68,37
20230808,서울특별시,11,송파구,11710,충청남도,44,16,148,78,91,183,41,178,22,241,90,84
20230808,서울특별시,11,송파구,11710,전라북도,45,15,94,51,63,153,23,150,7,172,46,39
20230808,서울특별시,11,송파구,11710,전라남도,46,14,73,40,60,118,33,108,7,132,51,58
20230808,서울특별시,11,송파구,11710,경상북도,47,22,143,68,101,183,49,146,19,222,102,73
20230808,서울특별시,11,송파구,11710,경상남도,48,26,200,98,95,264,50,186,22,330,160,116
20230808,서울특별시,11,송파구,11710,제주특별자치도,50,4,32,12,15,45,8,22,3,54,14,12
20230808,서울특별시,11,종로구,11110,전라북도,45,18,159,61,50,97,9,71,8,172,98,20
20230808,서울특별시,11,종로구,11110,충청남도,44,32,220,71,56,94,16,99,22,216,135,35
20230808,서울특별시,11,동대문구,11230,전라남도,46,13,186,14,58,142,17,224,10,198,57,47
20230808,서울특별시,11,동대문구,11230,전라북도,45,12,159,39,63,175,12,215,13,210,77,36
20230808,서울특별시,11,동대문구,11230,충청남도,44,26,277,48,89,249,16,303,29,251,75,62
20230808,서울특별시,11,동대문구,11230,충청북도,43,21,164,22,62,171,17,226,8,212,70,51
20230808,서울특별시,11,동대문구,11230,경기도,41,173,1866,256,607,1716,150,2171,124,2527,732,525
20230808,서울특별시,11,동대문구,11230,세종특별자치시,36,6,50,5,16,31,0,62,0,71,19,17
20230808,서울특별시,11,동대문구,11230,울산광역시,31,13,97,21,29,90,10,165,9,102,42,18
20230808,서울특별시,11,동대문구,11230,대전광역시,30,14,128,34,53,169,11,220,14,201,67,51
20230808,서울특별시,11,동대문구,11230,광주광역시,29,12,193,15,58,141,12,197,11,206,73,52
20230808,서울특별시,11,동대문구,11230,인천광역시,28,20,376,43,103,343,15,477,22,434,151,104
20230808,서울특별시,11,동대문구,11230,대구광역시,27,21,245,23,79,208,22,289,6,315,97,62
20230808,서울특별시,11,동대문구,11230,부산광역시,26,25,331,43,103,291,20,483,17,420,161,81
20230808,서울특별시,11,동대문구,11230,서울특별시,11,115,1329,219,461,1053,98,1357,47,1948,660,368
20230808,서울특별시,11,구로구,11530,경기도,41,298,1336,460,935,1422,391,384,203,2100,513,474
20230808,서울특별시,11,구로구,11530,충청북도,43,31,111,52,87,150,45,63,15,190,52,43
20230808,서울특별시,11,구로구,11530,충청남도,44,43,181,73,122,192,62,37,20,286,82,73
20230808,서울특별시,11,구로구,11530,전라북도,45,23,120,43,86,102,27,45,14,213,42,68
20230808,서울특별시,11,구로구,11530,전라남도,46,27,98,49,74,120,33,50,18,220,53,50
20230808,서울특별시,11,구로구,11530,경상북도,47,35,143,80,129,165,54,62,24,274,64,66
20230808,서울특별시,11,구로구,11530,경상남도,48,59,205,103,160,286,73,83,21,355,88,89
20230808,서울특별시,11,구로구,11530,제주특별자치도,50,6,37,8,30,36,10,16,0,52,12,14
20230808,서울특별시,11,구로구,11530,강원특별자치도,51,17,110,48,92,176,41,51,12,218,53,49
20230808,서울특별시,11,성북구,11290,대구광역시,27,75,333,71,197,308,47,327,88,621,276,108
20230808,서울특별시,11,성북구,11290,부산광역시,26,104,443,63,280,421,54,523,115,1000,417,134
20230808,서울특별시,11,성북구,11290,서울특별시,11,297,1375,314,892,1271,188,1278,333,3646,1424,470
20230808,서울특별시,11,광진구,11215,강원특별자치도,51,23,44,27,60,184,19,62,20,103,106,22
20230808,서울특별시,11,광진구,11215,제주특별자치도,50,3,17,3,8,65,0,22,0,31,24,7
20230808,서울특별시,11,광진구,11215,경상남도,48,59,110,33,109,370,31,134,27,202,196,53
20230808,서울특별시,11,강남구,11680,서울특별시,11,397,2942,2531,679,2410,869,2359,211,9944,2016,2944
20230808,서울특별시,11,강남구,11680,부산광역시,26,101,676,131,134,578,244,729,35,2721,508,748
20230808,서울특별시,11,강남구,11680,대구광역시,27,78,446,113,120,385,146,428,36,1811,323,520
20230808,서울특별시,11,강남구,11680,인천광역시,28,85,675,431,177,559,176,608,41,2972,438,648
20230808,서울특별시,11,강남구,11680,광주광역시,29,42,256,68,75,269,120,242,16,1483,230,378
20230808,서울특별시,11,강남구,11680,대전광역시,30,39,334,235,89,425,96,286,35,1414,226,385
20230808,서울특별시,11,강남구,11680,울산광역시,31,32,176,42,43,137,84,173,11,763,152,259
20230808,서울특별시,11,도봉구,11320,충청북도,43,7,43,12,113,70,21,49,7,128,79,22
20230808,서울특별시,11,성동구,11200,전라북도,45,482,196,23,50,132,23,124,9,431,135,87
20230808,서울특별시,11,동대문구,11230,경상남도,48,36,358,42,108,305,32,465,29,358,124,70
20230808,서울특별시,11,동대문구,11230,경상북도,47,21,252,38,100,229,22,348,21,240,87,74
20230808,서울특별시,11,광진구,11215,경상북도,47,47,117,26,94,272,33,105,34,136,165,21
20230808,서울특별시,11,성동구,11200,전라남도,46,369,149,25,51,109,25,130,11,348,119,81
20230808,서울특별시,11,성동구,11200,경상북도,47,834,280,36,79,142,29,179,14,496,170,120
20230808,서울특별시,11,성동구,11200,경상남도,48,794,373,37,87,178,33,259,25,701,277,187
20230808,서울특별시,11,양천구,11470,서울특별시,11,39,454,203,348,643,139,312,36,636,730,292
20230808,서울특별시,11,용산구,11170,강원특별자치도,51,10,88,15,611,72,13,61,28,76,24,15
20230808,서울특별시,11,용산구,11170,제주특별자치도,50,9,32,11,155,21,8,21,3,28,7,4
20230808,서울특별시,11,용산구,11170,경상남도,48,24,212,21,1164,109,26,149,23,136,50,25
20230808,서울특별시,11,용산구,11170,경상북도,47,20,123,21,849,87,20,120,17,117,23,18
20230808,서울특별시,11,양천구,11470,부산광역시,26,5,86,31,99,249,27,62,7,117,158,78
20230808,서울특별시,11,양천구,11470,대구광역시,27,10,95,29,53,160,22,42,11,101,149,63
20230808,서울특별시,11,양천구,11470,인천광역시,28,10,92,46,93,189,36,108,16,179,189,83
20230808,서울특별시,11,양천구,11470,광주광역시,29,5,65,11,37,112,9,35,4,72,85,32
20230808,서울특별시,11,양천구,11470,대전광역시,30,9,50,26,42,105,9,22,0,55,56,35
20230808,서울특별시,11,양천구,11470,울산광역시,31,6,29,11,29,81,7,18,7,33,48,34
20230808,서울특별시,11,양천구,11470,세종특별자치시,36,0,16,6,13,13,4,5,0,16,17,6
20230808,서울특별시,11,양천구,11470,경기도,41,82,587,279,426,965,154,403,43,957,833,424
20230808,서울특별시,11,양천구,11470,충청북도,43,5,57,26,41,125,12,45,3,85,85,46
20230808,서울특별시,11,양천구,11470,충청남도,44,8,68,68,66,184,20,44,14,73,120,70
20230808,서울특별시,11,양천구,11470,전라북도,45,9,59,32,43,141,9,37,6,61,64,44
20230808,서울특별시,11,양천구,11470,전라남도,46,7,55,41,44,131,6,44,4,72,66,36
20230808,서울특별시,11,양천구,11470,경상북도,47,8,66,52,60,212,15,52,4,82,99,68
20230808,서울특별시,11,관악구,11620,서울특별시,11,66,437,439,283,553,61,456,44,820,493,576
20230808,서울특별시,11,관악구,11620,부산광역시,26,27,86,70,48,123,22,110,4,216,141,45
20230808,서울특별시,11,관악구,11620,대구광역시,27,21,58,42,36,92,17,57,7,161,116,27
20230808,서울특별시,11,관악구,11620,인천광역시,28,17,80,53,74,126,92,115,13,245,401,57
20230808,서울특별시,11,관악구,11620,광주광역시,29,12,47,22,23,64,9,56,3,140,75,18
20230808,서울특별시,11,관악구,11620,대전광역시,30,8,35,39,26,63,9,45,0,89,59,21
20230808,서울특별시,11,양천구,11470,경상남도,48,24,83,53,74,288,14,74,8,122,122,67
20230808,서울특별시,11,양천구,11470,제주특별자치도,50,3,24,10,14,25,4,6,0,21,27,8
20230808,서울특별시,11,도봉구,11320,전라북도,45,16,43,4,103,62,15,59,11,171,70,18
20230808,서울특별시,11,도봉구,11320,전라남도,46,15,38,6,101,50,22,62,12,155,79,19
20230808,서울특별시,11,도봉구,11320,경상북도,47,30,49,10,131,90,30,74,10,174,88,33
20230808,서울특별시,11,도봉구,11320,경상남도,48,27,82,12,173,115,36,103,20,285,133,43
20230808,서울특별시,11,도봉구,11320,제주특별자치도,50,0,10,0,12,10,0,14,0,26,12,8
20230808,서울특별시,11,도봉구,11320,강원특별자치도,51,17,43,7,108,67,15,49,15,159,69,27
20230808,서울특별시,11,금천구,11545,강원특별자치도,51,116,98,38,191,209,34,159,49,218,107,331
20230808,서울특별시,11,금천구,11545,제주특별자치도,50,21,19,9,50,43,20,32,5,70,35,77
20230808,서울특별시,11,금천구,11545,경상남도,48,162,235,46,367,430,136,210,94,371,200,711
20230808,서울특별시,11,금천구,11545,경상북도,47,146,180,43,287,293,84,183,67,317,182,491
20230808,서울특별시,11,금천구,11545,전라남도,46,97,78,43,149,209,81,116,36,233,127,344
20230808,서울특별시,11,금천구,11545,전라북도,45,110,102,39,189,195,61,127,40,267,140,358
20230808,서울특별시,11,금천구,11545,충청남도,44,158,154,63,250,299,91,181,76,308,160,481
20230808,서울특별시,11,금천구,11545,충청북도,43,112,93,43,196,198,66,128,62,226,134,339
20230808,서울특별시,11,금천구,11545,경기도,41,909,1213,406,1861,2120,613,1356,462,2326,1230,3585
20230808,서울특별시,11,금천구,11545,세종특별자치시,36,25,25,19,51,55,10,31,21,61,34,88
20230808,서울특별시,11,금천구,11545,울산광역시,31,63,59,40,104,132,40,108,27,126,76,238
20230808,서울특별시,11,금천구,11545,대전광역시,30,81,99,42,198,188,61,126,50,202,125,388
20230808,서울특별시,11,금천구,11545,광주광역시,29,88,119,38,148,217,60,112,51,225,106,385
20230808,서울특별시,11,금천구,11545,인천광역시,28,192,205,71,385,435,137,262,80,493,234,792
20230808,서울특별시,11,금천구,11545,대구광역시,27,126,165,41,264,290,101,165,62,365,170,502
20230808,서울특별시,11,금천구,11545,부산광역시,26,184,184,47,372,431,113,285,100,464,238,768
20230808,서울특별시,11,금천구,11545,서울특별시,11,576,845,530,1522,1515,460,1057,282,1798,897,2913
20230808,서울특별시,11,광진구,11215,전라남도,46,37,63,15,55,183,18,68,13,127,128,14
20230808,서울특별시,11,광진구,11215,전라북도,45,34,64,18,39,177,12,54,23,119,122,11
20230808,서울특별시,11,광진구,11215,충청남도,44,25,81,19,97,286,29,78,24,165,173,19
20230808,서울특별시,11,광진구,11215,충청북도,43,26,70,17,55,202,20,57,25,119,114,15
20230808,서울특별시,11,광진구,11215,경기도,41,175,681,247,608,1633,165,505,153,1589,1245,210
20230808,서울특별시,11,광진구,11215,세종특별자치시,36,14,7,6,14,53,4,16,8,35,29,5
20230808,서울특별시,11,강서구,11500,서울특별시,11,539,2282,927,3092,2929,910,1685,569,3731,2775,1256
20230808,서울특별시,11,광진구,11215,울산광역시,31,18,42,12,50,101,16,44,12,72,80,19
20230808,서울특별시,11,광진구,11215,대전광역시,30,24,43,11,50,153,12,58,14,119,126,19
20230808,서울특별시,11,광진구,11215,광주광역시,29,35,64,24,50,135,13,47,12,121,132,18
20230808,서울특별시,11,광진구,11215,인천광역시,28,48,115,30,128,342,30,96,34,323,246,44
20230808,서울특별시,11,광진구,11215,대구광역시,27,44,97,28,68,244,34,79,17,171,156,30
20230808,서울특별시,11,광진구,11215,부산광역시,26,58,116,42,110,317,38,145,33,235,265,41
20230808,서울특별시,11,광진구,11215,서울특별시,11,143,548,229,433,1006,110,421,85,1330,1026,127
20230808,서울특별시,11,성북구,11290,강원특별자치도,51,45,179,21,159,238,31,229,52,442,187,73
20230808,서울특별시,11,성북구,11290,제주특별자치도,50,6,75,5,25,43,0,34,24,136,39,15
20230808,서울특별시,11,성북구,11290,경상남도,48,63,384,54,289,449,57,421,114,883,434,145
20230808,서울특별시,11,양천구,11470,강원특별자치도,51,7,57,36,57,95,16,30,3,56,66,45
20230808,서울특별시,11,강서구,11500,부산광역시,26,200,755,248,1074,1052,379,516,215,1074,910,346
20230808,서울특별시,11,강서구,11500,대구광역시,27,138,554,197,778,716,318,268,161,714,635,243
20230808,서울특별시,11,강서구,11500,인천광역시,28,190,822,286,1163,1010,393,444,225,1105,867,368
20230808,서울특별시,11,강서구,11500,광주광역시,29,85,328,101,480,458,174,190,93,500,355,160
20230808,서울특별시,11,강서구,11500,대전광역시,30,96,317,109,573,479,194,205,104,469,368,197
20230808,서울특별시,11,강서구,11500,울산광역시,31,46,263,94,350,336,152,132,86,323,315,118
20230808,서울특별시,11,강서구,11500,세종특별자치시,36,18,55,28,60,67,12,57,21,89,39,38
20230808,서울특별시,11,강서구,11500,경기도,41,937,4078,1244,5868,5398,1897,2269,1135,5738,4256,1770
20230808,서울특별시,11,강서구,11500,충청북도,43,86,374,136,607,605,204,287,101,723,427,182
20230808,서울특별시,11,강서구,11500,충청남도,44,131,524,151,838,799,295,379,169,847,565,250
20230808,서울특별시,11,강서구,11500,전라북도,45,97,357,121,565,533,180,273,108,653,392,172
20230808,서울특별시,11,강서구,11500,전라남도,46,86,338,96,532,565,182,272,95,682,410,163
20230808,서울특별시,11,강서구,11500,경상북도,47,117,544,160,792,861,321,361,152,939,594,280
20230808,서울특별시,11,강서구,11500,경상남도,48,183,789,216,1111,1095,427,509,226,1094,874,315
20230808,서울특별시,11,강서구,11500,제주특별자치도,50,44,138,27,204,210,89,47,39,214,154,51
20230808,서울특별시,11,강서구,11500,강원특별자치도,51,104,374,84,572,623,189,282,108,638,417,200
20230808,서울특별시,11,강동구,11740,강원특별자치도,51,16,75,24,43,127,28,244,12,54,70,19
20230808,서울특별시,11,강동구,11740,제주특별자치도,50,0,20,3,8,18,6,14,26,16,18,3
20230808,서울특별시,11,강동구,11740,경상남도,48,30,163,16,52,133,31,369,16,142,98,32
20230808,서울특별시,11,강동구,11740,경상북도,47,21,91,29,44,124,22,223,8,78,65,22
20230808,서울특별시,11,강동구,11740,전라남도,46,21,69,9,42,96,15,156,29,64,46,20
20230808,서울특별시,11,강동구,11740,전라북도,45,21,71,14,28,94,19,161,30,78,58,16
20230808,서울특별시,11,강동구,11740,충청남도,44,25,77,35,57,181,24,236,19,87,71,23
20230808,서울특별시,11,용산구,11170,전라남도,46,7,90,15,529,64,16,67,10,66,26,9
20230808,서울특별시,11,용산구,11170,전라북도,45,19,93,10,603,77,17,73,16,81,21,11
20230808,서울특별시,11,용산구,11170,충청남도,44,21,158,21,961,105,20,81,16,72,26,19
20230808,서울특별시,11,용산구,11170,충청북도,43,17,105,15,664,86,15,61,12,87,29,12
20230808,서울특별시,11,용산구,11170,경기도,41,166,1127,183,6815,842,174,593,131,1188,346,180
20230808,서울특별시,11,용산구,11170,세종특별자치시,36,5,19,0,198,94,8,14,3,20,3,4
20230808,서울특별시,11,용산구,11170,울산광역시,31,15,50,10,392,31,9,48,7,42,12,10
20230808,서울특별시,11,용산구,11170,대전광역시,30,7,111,17,747,79,19,61,15,79,24,18
20230808,서울특별시,11,용산구,11170,광주광역시,29,13,75,10,536,73,18,65,7,86,24,19
20230808,서울특별시,11,용산구,11170,인천광역시,28,33,180,44,1241,153,34,113,27,192,57,44
20230808,서울특별시,11,용산구,11170,대구광역시,27,27,138,22,856,111,13,147,20,131,37,20
20230808,서울특별시,11,용산구,11170,부산광역시,26,38,182,26,1290,173,24,162,24,180,57,31
20230808,서울특별시,11,용산구,11170,서울특별시,11,124,859,194,5403,625,125,475,94,1082,341,129
20230808,서울특별시,11,성동구,11200,서울특별시,11,1257,2249,367,520,968,219,926,152,4086,1579,1261
20230808,서울특별시,11,성동구,11200,제주특별자치도,50,7,69,11,11,34,6,16,6,141,51,30
20230808,서울특별시,11,성동구,11200,강원특별자치도,51,325,213,21,48,142,8,131,12,378,137,83
20230808,서울특별시,11,서초구,11650,서울특별시,11,271,1367,912,1266,1260,189,2167,191,999,426,602
20230808,서울특별시,11,서초구,11650,부산광역시,26,39,313,227,253,355,39,455,69,211,73,124
