SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469660.141452, -11.072584, 16.708984, -12.553398, -1.537778, -4.298400, 7.804663, -82.508591, -37.578720, -607.603455
1733469660.151449, -13.410971, 16.267254, -14.581736, -0.856236, -4.267235, 7.785400, -81.351685, -33.742828, -605.390686
1733469660.161464, -15.894806, 15.047557, -16.306010, -0.438816, -3.740868, 7.675291, -80.152451, -29.550339, -603.356262
1733469660.171447, -18.618509, 14.266150, -18.458846, -0.257732, -2.639319, 7.366688, -78.606354, -26.031586, -601.623047
1733469660.181454, -20.827310, 14.909442, -20.336199, -0.120395, -1.322118, 6.984887, -76.907303, -22.755463, -601.550659
1733469660.191457, -21.710621, 16.504280, -21.641638, 0.131881, -0.166967, 6.649024, -75.386871, -19.749023, -600.907654
1733469660.201456, -21.618743, 18.116026, -21.960815, 0.550934, 0.471663, 6.428274, -73.647766, -16.856705, -600.905457
1733469660.211456, -21.428853, 19.341708, -21.125238, 1.080482, 0.546695, 6.330329, -71.895981, -14.101639, -601.295349
1733469660.221449, -21.574301, 19.632454, -20.319889, 1.594717, 0.353997, 6.302269, -70.068436, -11.444992, -602.407776
1733469660.231454, -22.462849, 19.168727, -19.884443, 2.015090, 0.116998, 6.263484, -68.104691, -8.777054, -602.459595
1733469660.241452, -24.284088, 18.175133, -19.680188, 2.389170, -0.118413, 6.098383, -66.292236, -6.313339, -603.028076
1733469660.251447, -26.544663, 17.236606, -19.992033, 2.870494, -0.323316, 5.713514, -63.759155, -4.152542, -603.013855
1733469660.261465, -28.183494, 16.808193, -20.591631, 3.614302, -0.474792, 5.297053, -61.441193, -2.208801, -604.830750
1733469660.271445, -29.389424, 17.394623, -20.863971, 4.602125, -0.411419, 5.034797, -59.174286, -0.103394, -605.916199
1733469660.281445, -31.261989, 18.518701, -19.960908, 5.609805, -0.010012, 4.960221, -56.778061, 1.794006, -608.020691
1733469660.291444, -34.547282, 18.507328, -17.435474, 6.343502, 0.570414, 4.789527, -54.962296, 3.342346, -610.724548
1733469660.301446, -38.370074, 16.962769, -14.023288, 6.600234, 1.119234, 4.232783, -53.558197, 4.596603, -613.744019
1733469660.311442, -40.580820, 14.953585, -10.408792, 6.478221, 1.395681, 3.304143, -52.322311, 5.094894, -616.782471
1733469660.321331, -40.196850, 13.670143, -7.573309, 6.304248, 1.230570, 2.287296, -50.916656, 5.273270, -619.938171
1733469660.331450, -38.550537, 14.760852, -5.506963, 6.317138, 0.677048, 1.459353, -50.117477, 5.409256, -622.843567
1733469660.341445, -36.715980, 15.556774, -3.604321, 6.448720, -0.131608, 0.799023, -49.345734, 4.597733, -626.275879
1733469660.351459, -35.563471, 15.534777, -2.308908, 6.566616, -0.889249, 0.225689, -49.357483, 4.074875, -627.574097
1733469660.361456, -35.322705, 14.580688, -2.031031, 6.584374, -1.267841, -0.454738, -49.918015, 3.195496, -631.196533
1733469660.371461, -34.863018, 12.992285, -1.354220, 6.450048, -1.344360, -1.260138, -50.811447, 1.605209, -633.915588
1733469660.381455, -33.371430, 12.500127, -0.138564, 6.226552, -1.317048, -2.075492, -52.141693, -0.039658, -635.860107
1733469660.391448, -30.788984, 12.935572, 1.347337, 5.986317, -1.383865, -2.770832, -53.658142, -1.967529, -637.353027
1733469660.401447, -27.792491, 13.656526, 2.576610, 5.806306, -1.540646, -3.262171, -55.369629, -4.000732, -639.118591
1733469660.411488, -25.363574, 14.097957, 3.441066, 5.667920, -1.678469, -3.598937, -57.240738, -6.684616, -640.841187
1733469660.421454, -23.681049, 13.577069, 4.533720, 5.488106, -1.799168, -3.914014, -59.390198, -9.342270, -642.183777
1733469660.431449, -22.297200, 12.157457, 5.584924, 5.203544, -1.807687, -4.264470, -61.805817, -11.900238, -643.036865
1733469660.441437, -20.833595, 10.833763, 6.494272, 4.774096, -1.705795, -4.624953, -63.799057, -14.655212, -643.770142
1733469660.451456, -19.002180, 9.948506, 7.519290, 4.225013, -1.602622, -4.953922, -65.879425, -17.761383, -643.917236
1733469660.461440, -16.867450, 9.469965, 8.529343, 3.576274, -1.556302, -5.233992, -67.953018, -20.682114, -644.873047
1733469660.471440, -14.685135, 9.087641, 9.339781, 2.861204, -1.615072, -5.438247, -69.655533, -23.556656, -644.540161
1733469660.481433, -12.714707, 8.614487, 9.485677, 2.130593, -1.705508, -5.586854, -71.199570, -26.142441, -644.452698
1733469660.491434, -11.067796, 8.248773, 9.235334, 1.440095, -1.825024, -5.702465, -72.860840, -28.916077, -643.905579
1733469660.501434, -9.688586, 8.006809, 8.834903, 0.814331, -1.962423, -5.808777, -74.280853, -31.610870, -642.962769
1733469660.511482, -8.400954, 7.887398, 8.307132, 0.278285, -2.145153, -5.869111, -75.558136, -34.238403, -641.980591
1733469660.521452, -6.894553, 8.034941, 7.424719, -0.152294, -2.268274, -5.833053, -76.583817, -36.790253, -641.030701
1733469660.531435, -5.414337, 8.100931, 6.673687, -0.495048, -2.352060, -5.735556, -77.520554, -39.202469, -639.904053
1733469660.541435, -4.327220, 7.775469, 6.129156, -0.792755, -2.396776, -5.613959, -78.241196, -41.514786, -639.021545
1733469660.551497, -3.478027, 7.629124, 5.367351, -1.057041, -2.327701, -5.468736, -78.622543, -43.886734, -637.667603
1733469660.561442, -2.854487, 7.553108, 4.805612, -1.289241, -2.196251, -5.331839, -79.138657, -45.936203, -636.999512
