SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469956.859432, 7.205649, -0.068235, 0.993145, 1.581631, -0.163261, -1.561160, -6.031921, -71.930099, -640.400391
1733469956.869470, 7.893533, -0.440383, 1.200393, 1.252102, 0.021952, -1.278934, -5.728653, -71.719360, -640.138550
1733469956.879432, 8.450335, -0.844106, 1.480664, 0.844084, 0.230669, -1.096254, -5.728653, -71.719360, -640.138550
1733469956.889429, 8.657732, -1.034594, 2.047491, 0.486013, 0.127778, -1.001943, -5.684143, -71.570633, -640.082520
1733469956.899429, 8.262390, -0.880318, 2.514361, 0.326508, -0.250812, -1.053876, -5.806885, -71.369064, -639.981689
1733469956.909483, 8.215703, -1.141136, 2.234239, 0.425779, -0.757451, -1.244409, -5.954269, -71.210373, -639.690430
1733469956.919437, 9.057265, -1.541866, 1.772607, 0.726665, -1.286265, -1.364489, -5.955261, -70.800934, -640.724426
1733469956.929433, 11.380688, -2.524237, 1.207426, 1.030641, -1.749625, -1.310363, -5.851334, -70.622681, -640.773499
1733469956.939434, 14.028825, -3.697246, 0.916680, 1.258200, -2.115278, -1.052748, -5.988342, -70.418854, -641.308350
1733469956.949425, 16.164004, -4.129998, 0.481983, 1.342543, -2.024452, -0.632071, -6.593430, -70.452759, -641.651978
1733469956.959430, 18.229451, -4.820575, 0.603638, 1.059879, -1.581538, -0.232824, -7.810623, -70.675827, -641.855225
1733469956.969475, 21.048175, -6.367230, 2.007837, 0.448629, -1.157345, 0.147036, -8.718414, -70.781860, -642.165039
1733469956.979424, 24.099735, -7.754969, 2.193238, -0.109495, -0.634894, 0.552043, -9.101868, -71.144211, -642.530762
1733469956.989432, 26.394876, -7.044938, 1.367987, -0.282120, -0.111977, 1.166172, -9.377914, -71.480667, -642.887817
1733469956.999441, 28.691215, -6.791752, 1.593790, -0.315550, 0.147827, 1.976493, -10.061783, -71.958221, -643.285278
1733469957.009433, 29.788059, -7.666832, 2.402282, -0.477253, 0.352727, 2.857554, -10.285126, -72.836090, -642.409912
1733469957.019424, 28.941409, -7.335834, 2.965219, -0.883621, 0.785984, 3.758207, -11.498840, -73.404938, -642.993347
1733469957.029427, 25.649681, -7.903709, 3.768174, -1.644080, 1.440216, 4.256246, -12.937286, -74.260025, -643.239624
1733469957.039424, 21.470602, -10.077494, 4.558710, -2.633145, 2.180231, 4.201493, -14.429062, -74.865952, -643.640991
1733469957.048729, 19.106777, -11.908609, 4.404284, -3.544518, 2.807891, 3.719476, -15.369751, -75.044434, -644.653076
1733469957.059427, 19.668965, -15.077784, 3.115156, -4.008193, 2.898939, 3.043441, -15.463104, -74.992950, -645.720398
1733469957.069426, 21.081843, -15.422400, 1.005415, -3.774964, 2.603977, 2.503042, -15.817307, -74.723694, -645.963379
