SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469405.920717, 3.395726, 6.766014, 0.662446, 2.704892, 3.335653, 0.980037, -73.933487, -46.994965, -646.949463
1733469405.930713, 3.329736, 6.030246, 1.278803, 2.633855, 3.088125, 1.221164, -73.038345, -47.370392, -647.876099
1733469405.940715, 3.272874, 5.295675, 1.904887, 2.576457, 2.776314, 1.433910, -72.338135, -47.619934, -647.872314
1733469405.950719, 3.202544, 4.651186, 2.357989, 2.512983, 2.479428, 1.636555, -71.678528, -47.697739, -649.197021
1733469405.960718, 3.081038, 4.159327, 2.681207, 2.437694, 2.213003, 1.851140, -71.007584, -47.908569, -649.597534
1733469405.970711, 3.007716, 3.825785, 2.892196, 2.363888, 2.001070, 2.100474, -70.468765, -47.782349, -649.985779
1733469405.980720, 2.818574, 3.439121, 3.106477, 2.315934, 1.843837, 2.374044, -70.087830, -47.485748, -650.302551
1733469405.990734, 2.455703, 3.107823, 3.419369, 2.266704, 1.753111, 2.660176, -69.369370, -47.397171, -650.245483
1733469406.000727, 1.743278, 2.932747, 4.155586, 2.177243, 1.670705, 2.920338, -69.019577, -46.701004, -651.168762
1733469406.010722, 0.835427, 2.705598, 4.966472, 2.020846, 1.611296, 3.115411, -68.972794, -46.333099, -651.654358
1733469406.020724, 0.051924, 2.300080, 5.774814, 1.793987, 1.465041, 3.216097, -68.394409, -45.601822, -651.999878
1733469406.030719, -0.472406, 1.977012, 6.791303, 1.527485, 1.188418, 3.292287, -68.127838, -44.841995, -651.829468
1733469406.040758, -0.628029, 1.925088, 7.395539, 1.257596, 0.889639, 3.429815, -68.121643, -43.971741, -651.729370
1733469406.050726, -0.962170, 1.827075, 7.541137, 1.007471, 0.661631, 3.625237, -67.942734, -42.747131, -651.819092
1733469406.060709, -1.510592, 1.428441, 7.669376, 0.742308, 0.526452, 3.828874, -67.407333, -41.762024, -652.441772
